invoice_id,invoice_number,sales_order_id,invoice_date,invoice_amount,payment_status,created_date
2126,INV002126,822,2024-12-13 17:37:08,125905.68,Paid,2024-12-13 17:37:08
2127,INV002127,3993,2024-10-04 12:39:30,85305.8,Partially Paid,2024-10-04 12:39:30
2128,INV002128,4702,2025-02-10 11:28:20,143241.28,Partially Paid,2025-02-10 11:28:20
2129,INV002129,3740,2025-02-06 3:43:55,141947.17,Pending,2025-02-06 3:43:55
2130,INV002130,1225,2026-04-17 9:36:07,95822.94,Pending,2026-04-17 9:36:07
2131,INV002131,1159,2024-10-03 13:30:22,147366.47,Partially Paid,2024-10-03 13:30:22
2132,INV002132,2519,2025-03-13 15:43:30,10909.11,Partially Paid,2025-03-13 15:43:30
2133,INV002133,693,2024-11-13 9:40:50,37180.91,Overdue,2024-11-13 9:40:50
2134,INV002134,1983,2026-05-09 0:17:18,124041.55,Pending,2026-05-09 0:17:18
2135,INV002135,280,2025-12-04 14:10:15,14536.77,Paid,2025-12-04 14:10:15
2136,INV002136,1211,2025-01-05 16:53:25,40472.58,Partially Paid,2025-01-05 16:53:25
2137,INV002137,92,2025-07-29 8:38:32,82831.15,Pending,2025-07-29 8:38:32
2138,INV002138,3771,2025-09-17 19:13:06,84371.29,Overdue,2025-09-17 19:13:06
2139,INV002139,491,2024-09-13 5:14:26,15112.65,Partially Paid,2024-09-13 5:14:26
2140,INV002140,3437,2024-10-12 15:02:31,91705.01,Partially Paid,2024-10-12 15:02:31
2141,INV002141,3580,2024-12-23 0:58:37,57755.06,Pending,2024-12-23 0:58:37
2142,INV002142,4404,2024-12-10 20:43:18,43860.2,Paid,2024-12-10 20:43:18
2143,INV002143,2615,2025-08-19 19:09:23,41845.95,Paid,2025-08-19 19:09:23
2144,INV002144,2066,2026-01-23 21:14:28,45830.16,Overdue,2026-01-23 21:14:28
2145,INV002145,1969,2024-09-21 15:01:01,40430.65,Partially Paid,2024-09-21 15:01:01
2146,INV002146,4869,2026-02-10 9:12:41,5252.65,Paid,2026-02-10 9:12:41
2147,INV002147,959,2025-05-07 2:40:08,118162.24,Partially Paid,2025-05-07 2:40:08
2148,INV002148,4225,2025-11-30 20:51:59,153656.17,Paid,2025-11-30 20:51:59
2149,INV002149,1270,2024-07-22 15:42:09,19979.6,Paid,2024-07-22 15:42:09
2150,INV002150,4080,2025-06-03 21:09:48,114946.72,Overdue,2025-06-03 21:09:48
2151,INV002151,53,2026-02-13 0:07:02,12407.76,Paid,2026-02-13 0:07:02
2152,INV002152,208,2025-05-10 18:19:54,62700.88,Partially Paid,2025-05-10 18:19:54
2153,INV002153,663,2026-01-13 14:32:18,1564.52,Overdue,2026-01-13 14:32:18
2154,INV002154,2998,2024-06-21 0:47:15,25804.81,Overdue,2024-06-21 0:47:15
2155,INV002155,4657,2025-07-13 7:14:37,161130.22,Pending,2025-07-13 7:14:37
2156,INV002156,4796,2025-10-30 21:51:11,51121.07,Pending,2025-10-30 21:51:11
2157,INV002157,1177,2025-08-05 23:58:41,130374.74,Overdue,2025-08-05 23:58:41
2158,INV002158,2099,2025-09-16 6:20:05,62626.4,Overdue,2025-09-16 6:20:05
2159,INV002159,2916,2025-03-19 10:01:02,105744.55,Partially Paid,2025-03-19 10:01:02
2160,INV002160,2775,2025-06-22 11:21:20,0,Pending,2025-06-22 11:21:20
2161,INV002161,1738,2024-12-28 14:46:16,21256.88,Pending,2024-12-28 14:46:16
2162,INV002162,1042,2025-04-09 7:34:59,96388.62,Paid,2025-04-09 7:34:59
2163,INV002163,2488,2024-06-21 2:02:54,37237.14,Overdue,2024-06-21 2:02:54
2164,INV002164,2291,2026-02-21 10:16:06,5115.26,Paid,2026-02-21 10:16:06
2165,INV002165,1553,2025-12-01 17:45:19,47963.04,Overdue,2025-12-01 17:45:19
2166,INV002166,700,2024-05-16 18:10:06,84283.58,Partially Paid,2024-05-16 18:10:06
2167,INV002167,3294,2026-03-12 13:20:51,142562.21,Pending,2026-03-12 13:20:51
2168,INV002168,1709,2024-06-15 0:46:34,94219.13,Paid,2024-06-15 0:46:34
2169,INV002169,1954,2025-06-25 19:18:00,76683.5,Paid,2025-06-25 19:18:00
2170,INV002170,2596,2025-07-25 14:37:19,94405.85,Partially Paid,2025-07-25 14:37:19
2171,INV002171,4783,2025-08-24 3:33:00,21181.86,Overdue,2025-08-24 3:33:00
2172,INV002172,4811,2026-01-05 22:32:56,47922.15,Paid,2026-01-05 22:32:56
2173,INV002173,3946,2025-10-01 22:41:16,66939.24,Paid,2025-10-01 22:41:16
2174,INV002174,2861,2024-06-23 1:26:33,34640.12,Partially Paid,2024-06-23 1:26:33
2175,INV002175,4897,2026-04-30 19:30:20,107963.51,Overdue,2026-04-30 19:30:20
2176,INV002176,534,2024-11-16 9:03:40,34728.9,Paid,2024-11-16 9:03:40
2177,INV002177,3534,2025-11-06 19:28:12,102518.56,Pending,2025-11-06 19:28:12
2178,INV002178,3369,2025-02-23 13:43:18,145434.11,Paid,2025-02-23 13:43:18
2179,INV002179,522,2026-02-03 2:23:43,102039.81,Pending,2026-02-03 2:23:43
2180,INV002180,4251,2024-09-15 17:56:30,126232.48,Partially Paid,2024-09-15 17:56:30
2181,INV002181,2387,2025-07-31 8:28:44,5587.5,Paid,2025-07-31 8:28:44
2182,INV002182,4117,2024-09-05 7:13:37,118067.17,Paid,2024-09-05 7:13:37
2183,INV002183,524,2024-09-03 15:48:46,11590.04,Partially Paid,2024-09-03 15:48:46
2184,INV002184,1563,2025-08-05 12:18:43,127186.1,Paid,2025-08-05 12:18:43
2185,INV002185,3079,2025-04-26 4:54:24,125853.94,Pending,2025-04-26 4:54:24
2186,INV002186,4345,2024-07-26 9:21:29,148669.25,Pending,2024-07-26 9:21:29
2187,INV002187,568,2024-08-24 3:43:24,104938.6,Overdue,2024-08-24 3:43:24
2188,INV002188,2573,2024-07-06 12:20:54,56905.34,Pending,2024-07-06 12:20:54
2189,INV002189,4467,2025-09-09 9:53:05,20557.9,Partially Paid,2025-09-09 9:53:05
2190,INV002190,4256,2026-03-04 4:55:54,8062.5,Partially Paid,2026-03-04 4:55:54
2191,INV002191,1106,2025-02-12 13:34:54,110817.56,Pending,2025-02-12 13:34:54
2192,INV002192,61,2026-03-28 17:07:57,54829.27,Pending,2026-03-28 17:07:57
2193,INV002193,4527,2025-05-16 0:15:43,75749.23,Overdue,2025-05-16 0:15:43
2194,INV002194,463,2024-11-11 17:23:10,111182.71,Overdue,2024-11-11 17:23:10
2195,INV002195,1184,2026-03-24 2:05:51,18289.62,Paid,2026-03-24 2:05:51
2196,INV002196,4117,2025-08-17 0:41:59,118067.17,Overdue,2025-08-17 0:41:59
2197,INV002197,388,2026-02-10 9:59:06,76229.41,Overdue,2026-02-10 9:59:06
2198,INV002198,3141,2025-03-30 14:48:36,20289.47,Paid,2025-03-30 14:48:36
2199,INV002199,4585,2025-03-29 9:33:38,56398.36,Pending,2025-03-29 9:33:38
2200,INV002200,876,2026-02-03 19:37:53,32026.45,Paid,2026-02-03 19:37:53
2201,INV002201,1227,2025-01-10 10:48:24,127947.32,Partially Paid,2025-01-10 10:48:24
2202,INV002202,438,2024-09-04 10:05:25,94108.26,Overdue,2024-09-04 10:05:25
2203,INV002203,4476,2025-10-04 13:49:37,139766.67,Overdue,2025-10-04 13:49:37
2204,INV002204,4328,2025-01-14 12:45:30,136215.11,Partially Paid,2025-01-14 12:45:30
2205,INV002205,2671,2025-01-01 14:29:01,65620.59,Overdue,2025-01-01 14:29:01
2206,INV002206,4519,2025-05-25 11:54:29,52068.18,Paid,2025-05-25 11:54:29
2207,INV002207,4489,2026-03-26 4:53:30,18996.02,Overdue,2026-03-26 4:53:30
2208,INV002208,2232,2025-05-01 23:28:48,7758.52,Paid,2025-05-01 23:28:48
2209,INV002209,4868,2025-12-24 6:55:22,59474.89,Pending,2025-12-24 6:55:22
2210,INV002210,4454,2026-04-09 20:41:58,14663.9,Partially Paid,2026-04-09 20:41:58
2211,INV002211,2894,2025-11-27 9:56:08,184112.77,Overdue,2025-11-27 9:56:08
2212,INV002212,3761,2024-08-25 17:03:32,78387.2,Paid,2024-08-25 17:03:32
2213,INV002213,1530,2025-06-10 8:09:35,69469.37,Partially Paid,2025-06-10 8:09:35
2214,INV002214,422,2025-04-02 12:10:57,68852.96,Overdue,2025-04-02 12:10:57
2215,INV002215,2077,2024-08-16 15:28:16,25215.5,Partially Paid,2024-08-16 15:28:16
2216,INV002216,2508,2025-02-14 1:36:02,63371.14,Partially Paid,2025-02-14 1:36:02
2217,INV002217,303,2025-11-04 0:36:29,31748.89,Overdue,2025-11-04 0:36:29
2218,INV002218,3270,2026-02-21 22:37:14,69621.3,Partially Paid,2026-02-21 22:37:14
2219,INV002219,1255,2025-03-14 19:25:01,136028.3,Pending,2025-03-14 19:25:01
2220,INV002220,225,2025-03-28 0:53:01,89498.94,Paid,2025-03-28 0:53:01
2221,INV002221,3044,2024-10-18 18:40:54,113293.62,Partially Paid,2024-10-18 18:40:54
2222,INV002222,56,2024-09-14 14:55:45,25101.84,Overdue,2024-09-14 14:55:45
2223,INV002223,2230,2025-12-09 13:26:20,134235.53,Partially Paid,2025-12-09 13:26:20
2224,INV002224,886,2024-08-19 6:15:44,93376.37,Overdue,2024-08-19 6:15:44
2225,INV002225,87,2025-05-08 2:01:47,73009.21,Paid,2025-05-08 2:01:47
2226,INV002226,1135,2025-06-16 22:01:27,12937.35,Pending,2025-06-16 22:01:27
2227,INV002227,2741,2025-09-26 20:18:16,90017.63,Paid,2025-09-26 20:18:16
2228,INV002228,3417,2025-12-04 3:59:01,93782.8,Partially Paid,2025-12-04 3:59:01
2229,INV002229,3072,2026-01-27 3:34:38,66815.9,Partially Paid,2026-01-27 3:34:38
2230,INV002230,3546,2025-05-07 20:00:11,53933.32,Paid,2025-05-07 20:00:11
2231,INV002231,2950,2024-05-25 22:26:14,0,Paid,2024-05-25 22:26:14
2232,INV002232,2859,2025-01-08 1:47:36,124506.13,Paid,2025-01-08 1:47:36
2233,INV002233,4189,2025-05-24 22:43:16,73573.21,Overdue,2025-05-24 22:43:16
2234,INV002234,3053,2025-06-20 4:23:48,0,Partially Paid,2025-06-20 4:23:48
2235,INV002235,3508,2025-07-02 6:31:46,24517.83,Overdue,2025-07-02 6:31:46
2236,INV002236,3971,2026-01-26 11:54:55,27178.26,Pending,2026-01-26 11:54:55
2237,INV002237,3902,2024-07-20 10:08:01,78361.24,Pending,2024-07-20 10:08:01
2238,INV002238,4782,2025-11-12 17:01:16,29631.64,Paid,2025-11-12 17:01:16
2239,INV002239,4931,2025-11-06 19:24:42,21671.17,Overdue,2025-11-06 19:24:42
2240,INV002240,3994,2025-08-01 7:04:27,13232.22,Overdue,2025-08-01 7:04:27
2241,INV002241,1850,2025-04-13 18:01:15,149914.16,Partially Paid,2025-04-13 18:01:15
2242,INV002242,1245,2025-12-31 11:24:33,6628.08,Paid,2025-12-31 11:24:33
2243,INV002243,1563,2025-06-09 23:25:45,127186.1,Overdue,2025-06-09 23:25:45
2244,INV002244,1249,2024-08-26 14:21:16,95785.78,Paid,2024-08-26 14:21:16
2245,INV002245,4641,2025-01-28 0:58:29,3529.42,Partially Paid,2025-01-28 0:58:29
2246,INV002246,150,2024-07-25 10:11:19,19608.95,Paid,2024-07-25 10:11:19
2247,INV002247,221,2024-10-19 8:48:18,8377.16,Pending,2024-10-19 8:48:18
2248,INV002248,3733,2025-04-23 16:36:21,89394.01,Partially Paid,2025-04-23 16:36:21
2249,INV002249,2229,2025-02-26 1:19:17,0,Partially Paid,2025-02-26 1:19:17
2250,INV002250,584,2025-12-04 14:16:59,97730.6,Overdue,2025-12-04 14:16:59
2251,INV002251,1535,2024-12-12 20:54:13,52836.05,Overdue,2024-12-12 20:54:13
2252,INV002252,1867,2024-11-01 5:32:46,41773.18,Pending,2024-11-01 5:32:46
2253,INV002253,661,2026-02-09 13:41:43,3035.86,Paid,2026-02-09 13:41:43
2254,INV002254,609,2025-01-30 21:13:10,54618.48,Paid,2025-01-30 21:13:10
2255,INV002255,1072,2025-01-28 2:32:05,41448.31,Partially Paid,2025-01-28 2:32:05
2256,INV002256,3413,2025-03-03 19:09:11,66996.5,Pending,2025-03-03 19:09:11
2257,INV002257,1922,2025-12-11 20:05:17,17546.45,Partially Paid,2025-12-11 20:05:17
2258,INV002258,3687,2026-01-06 9:54:55,103788.54,Pending,2026-01-06 9:54:55
2259,INV002259,4524,2024-08-15 16:24:38,139198.98,Paid,2024-08-15 16:24:38
2260,INV002260,1796,2026-02-25 13:09:36,27494.78,Pending,2026-02-25 13:09:36
2261,INV002261,61,2024-07-12 16:12:14,54829.27,Pending,2024-07-12 16:12:14
2262,INV002262,801,2025-01-08 19:42:58,18046.19,Overdue,2025-01-08 19:42:58
2263,INV002263,3031,2026-01-01 4:38:32,108488.65,Pending,2026-01-01 4:38:32
2264,INV002264,2048,2026-04-28 22:27:17,87553.55,Partially Paid,2026-04-28 22:27:17
2265,INV002265,4375,2025-01-08 11:51:49,144483.43,Paid,2025-01-08 11:51:49
2266,INV002266,1699,2024-09-29 23:09:34,53160.17,Overdue,2024-09-29 23:09:34
2267,INV002267,3162,2026-02-20 23:51:23,139694.92,Pending,2026-02-20 23:51:23
2268,INV002268,1607,2024-08-06 6:03:01,95836.79,Pending,2024-08-06 6:03:01
2269,INV002269,4219,2025-08-16 23:20:16,202652.32,Partially Paid,2025-08-16 23:20:16
2270,INV002270,2165,2026-02-07 0:59:49,140733.82,Pending,2026-02-07 0:59:49
2271,INV002271,2986,2025-08-28 15:27:35,30823.25,Partially Paid,2025-08-28 15:27:35
2272,INV002272,2621,2024-08-16 8:55:18,168301.91,Partially Paid,2024-08-16 8:55:18
2273,INV002273,4526,2024-09-11 15:38:45,75164.78,Partially Paid,2024-09-11 15:38:45
2274,INV002274,3391,2024-06-30 9:46:04,59566.13,Paid,2024-06-30 9:46:04
2275,INV002275,2734,2024-10-08 13:33:20,254130.67,Paid,2024-10-08 13:33:20
2276,INV002276,258,2025-10-02 18:13:50,77238.12,Paid,2025-10-02 18:13:50
2277,INV002277,2952,2026-02-07 17:35:37,0,Overdue,2026-02-07 17:35:37
2278,INV002278,1764,2026-04-29 13:59:12,29431.19,Paid,2026-04-29 13:59:12
2279,INV002279,2684,2024-10-12 15:57:24,35421.81,Partially Paid,2024-10-12 15:57:24
2280,INV002280,3052,2026-01-14 16:31:31,65570.31,Paid,2026-01-14 16:31:31
2281,INV002281,759,2026-04-15 10:39:02,69623.97,Overdue,2026-04-15 10:39:02
2282,INV002282,2209,2025-03-29 2:33:20,85241.03,Pending,2025-03-29 2:33:20
2283,INV002283,4453,2024-12-09 23:55:40,0,Overdue,2024-12-09 23:55:40
2284,INV002284,3720,2025-04-12 21:41:29,0,Paid,2025-04-12 21:41:29
2285,INV002285,4587,2024-11-22 5:34:32,165672.26,Paid,2024-11-22 5:34:32
2286,INV002286,3940,2025-06-13 1:31:57,32871.12,Partially Paid,2025-06-13 1:31:57
2287,INV002287,2243,2024-08-16 18:06:42,42548.8,Paid,2024-08-16 18:06:42
2288,INV002288,2311,2024-06-14 4:14:13,56603.04,Paid,2024-06-14 4:14:13
2289,INV002289,2848,2025-05-08 5:40:32,171153.61,Paid,2025-05-08 5:40:32
2290,INV002290,2417,2026-04-11 22:35:01,254473.93,Overdue,2026-04-11 22:35:01
2291,INV002291,3504,2025-03-02 22:42:05,4016.36,Partially Paid,2025-03-02 22:42:05
2292,INV002292,760,2025-12-22 23:43:39,153990.44,Overdue,2025-12-22 23:43:39
2293,INV002293,2069,2026-02-23 18:12:28,8383.97,Paid,2026-02-23 18:12:28
2294,INV002294,3721,2024-07-05 17:00:11,57356.72,Paid,2024-07-05 17:00:11
2295,INV002295,292,2024-10-28 9:52:30,0,Paid,2024-10-28 9:52:30
2296,INV002296,3332,2025-04-07 6:47:17,112040.06,Overdue,2025-04-07 6:47:17
2297,INV002297,3400,2024-08-05 2:50:05,109411.31,Pending,2024-08-05 2:50:05
2298,INV002298,3241,2024-10-13 8:26:56,46640.67,Partially Paid,2024-10-13 8:26:56
2299,INV002299,3508,2025-08-03 17:09:52,24517.83,Overdue,2025-08-03 17:09:52
2300,INV002300,2380,2025-10-23 20:37:19,107188.25,Overdue,2025-10-23 20:37:19
2301,INV002301,2725,2025-05-16 15:38:34,48712.88,Pending,2025-05-16 15:38:34
2302,INV002302,3269,2026-04-12 11:50:51,62659.53,Pending,2026-04-12 11:50:51
2303,INV002303,4077,2024-09-28 5:50:39,14035.64,Partially Paid,2024-09-28 5:50:39
2304,INV002304,3487,2025-07-11 22:36:00,110687.65,Partially Paid,2025-07-11 22:36:00
2305,INV002305,2954,2024-09-22 21:32:36,92612.42,Overdue,2024-09-22 21:32:36
2306,INV002306,4912,2025-08-11 7:14:49,129017.34,Paid,2025-08-11 7:14:49
2307,INV002307,1382,2025-08-02 11:38:54,50043.51,Pending,2025-08-02 11:38:54
2308,INV002308,2258,2025-03-08 23:53:28,55454.58,Overdue,2025-03-08 23:53:28
2309,INV002309,1088,2024-07-14 16:40:49,15549.3,Pending,2024-07-14 16:40:49
2310,INV002310,4597,2025-10-10 23:59:12,55115.19,Paid,2025-10-10 23:59:12
2311,INV002311,3506,2025-05-01 16:15:08,116525.64,Pending,2025-05-01 16:15:08
2312,INV002312,1512,2026-03-13 12:57:06,29097.51,Partially Paid,2026-03-13 12:57:06
2313,INV002313,3515,2025-07-09 22:19:36,20137.39,Overdue,2025-07-09 22:19:36
2314,INV002314,4181,2025-01-20 4:29:26,97266.38,Overdue,2025-01-20 4:29:26
2315,INV002315,883,2025-11-13 21:56:29,139460.82,Partially Paid,2025-11-13 21:56:29
2316,INV002316,793,2024-06-28 4:33:03,26109.38,Overdue,2024-06-28 4:33:03
2317,INV002317,3154,2026-04-08 19:54:29,12018.4,Pending,2026-04-08 19:54:29
2318,INV002318,4495,2025-02-06 11:42:05,72700.64,Pending,2025-02-06 11:42:05
2319,INV002319,3309,2025-06-01 3:14:10,18381.15,Pending,2025-06-01 3:14:10
2320,INV002320,2746,2025-01-24 9:05:01,30805.77,Paid,2025-01-24 9:05:01
2321,INV002321,3065,2025-09-30 8:07:29,108528.16,Pending,2025-09-30 8:07:29
2322,INV002322,1645,2024-10-05 10:50:34,36016.31,Paid,2024-10-05 10:50:34
2323,INV002323,2956,2024-07-08 22:12:13,99303.13,Paid,2024-07-08 22:12:13
2324,INV002324,1636,2024-12-31 18:38:01,83465.35,Paid,2024-12-31 18:38:01
2325,INV002325,1614,2025-06-14 3:38:08,61107.27,Overdue,2025-06-14 3:38:08
2326,INV002326,3531,2024-09-12 9:39:31,0,Paid,2024-09-12 9:39:31
2327,INV002327,896,2025-12-29 14:51:34,39777.86,Partially Paid,2025-12-29 14:51:34
2328,INV002328,40,2024-08-22 16:03:48,97203.96,Pending,2024-08-22 16:03:48
2329,INV002329,3975,2024-09-19 8:42:23,39092,Overdue,2024-09-19 8:42:23
2330,INV002330,3890,2025-06-13 15:20:05,79799.86,Pending,2025-06-13 15:20:05
2331,INV002331,2434,2024-06-22 18:52:38,51716.94,Overdue,2024-06-22 18:52:38
2332,INV002332,3738,2026-02-28 10:44:14,78347.01,Pending,2026-02-28 10:44:14
2333,INV002333,3651,2026-01-16 3:24:45,2404.28,Pending,2026-01-16 3:24:45
2334,INV002334,1440,2024-08-13 12:01:48,43838.48,Pending,2024-08-13 12:01:48
2335,INV002335,904,2025-01-29 12:47:37,101987.31,Partially Paid,2025-01-29 12:47:37
2336,INV002336,3116,2026-01-23 9:31:44,149065.78,Paid,2026-01-23 9:31:44
2337,INV002337,4999,2024-08-10 3:46:54,0,Partially Paid,2024-08-10 3:46:54
2338,INV002338,4568,2026-02-04 8:08:52,0,Pending,2026-02-04 8:08:52
2339,INV002339,1394,2025-07-24 10:03:50,22761,Overdue,2025-07-24 10:03:50
2340,INV002340,4279,2024-06-15 18:43:42,37087.98,Overdue,2024-06-15 18:43:42
2341,INV002341,4282,2025-01-13 13:46:40,68164.84,Overdue,2025-01-13 13:46:40
2342,INV002342,1615,2026-02-18 17:38:25,2933.92,Paid,2026-02-18 17:38:25
2343,INV002343,1766,2025-05-10 5:57:21,77507.47,Overdue,2025-05-10 5:57:21
2344,INV002344,4060,2025-10-10 12:40:58,106001.81,Overdue,2025-10-10 12:40:58
2345,INV002345,124,2026-03-07 6:26:20,82021.74,Partially Paid,2026-03-07 6:26:20
2346,INV002346,2519,2024-10-01 10:04:57,10909.11,Partially Paid,2024-10-01 10:04:57
2347,INV002347,2244,2025-09-24 19:24:05,95196.84,Paid,2025-09-24 19:24:05
2348,INV002348,3700,2024-10-15 8:29:09,121634.08,Pending,2024-10-15 8:29:09
2349,INV002349,4998,2024-10-01 21:37:11,201098.73,Partially Paid,2024-10-01 21:37:11
2350,INV002350,1241,2025-10-14 9:23:40,124253.9,Partially Paid,2025-10-14 9:23:40
2351,INV002351,855,2025-11-08 19:32:45,28710.89,Partially Paid,2025-11-08 19:32:45
2352,INV002352,2845,2026-04-21 0:58:36,77436.64,Partially Paid,2026-04-21 0:58:36
2353,INV002353,2798,2026-02-09 13:41:27,78476.7,Partially Paid,2026-02-09 13:41:27
2354,INV002354,3974,2025-06-21 21:37:05,66205.65,Paid,2025-06-21 21:37:05
2355,INV002355,3153,2026-01-11 18:48:52,83849.43,Paid,2026-01-11 18:48:52
2356,INV002356,4152,2024-07-04 5:00:12,66645.24,Pending,2024-07-04 5:00:12
2357,INV002357,2369,2026-03-10 8:54:53,4476.54,Overdue,2026-03-10 8:54:53
2358,INV002358,1224,2025-01-05 16:01:50,45869.08,Overdue,2025-01-05 16:01:50
2359,INV002359,1019,2026-04-04 18:52:33,28841.69,Paid,2026-04-04 18:52:33
2360,INV002360,4146,2025-08-16 1:15:39,105870.56,Paid,2025-08-16 1:15:39
2361,INV002361,4894,2025-10-05 16:24:02,28444.57,Overdue,2025-10-05 16:24:02
2362,INV002362,2136,2025-01-07 7:58:38,59556.71,Overdue,2025-01-07 7:58:38
2363,INV002363,2566,2025-11-07 15:40:09,76290.48,Paid,2025-11-07 15:40:09
2364,INV002364,4793,2024-08-10 3:45:22,149364.77,Pending,2024-08-10 3:45:22
2365,INV002365,2371,2026-01-18 22:11:31,78246.99,Paid,2026-01-18 22:11:31
2366,INV002366,3024,2025-12-08 3:04:42,157799.8,Pending,2025-12-08 3:04:42
2367,INV002367,4210,2025-09-12 4:28:30,131658.5,Partially Paid,2025-09-12 4:28:30
2368,INV002368,1941,2026-02-09 19:54:06,3864.1,Overdue,2026-02-09 19:54:06
2369,INV002369,4483,2024-12-03 10:59:05,109317.72,Overdue,2024-12-03 10:59:05
2370,INV002370,50,2026-03-17 8:16:59,77853.81,Paid,2026-03-17 8:16:59
2371,INV002371,3490,2026-04-28 7:02:41,153937.94,Paid,2026-04-28 7:02:41
2372,INV002372,3699,2025-11-01 5:14:30,46918.87,Paid,2025-11-01 5:14:30
2373,INV002373,3119,2026-01-12 20:14:52,49902.37,Overdue,2026-01-12 20:14:52
2374,INV002374,4972,2024-11-28 22:57:06,0,Paid,2024-11-28 22:57:06
2375,INV002375,2493,2025-08-15 19:13:31,139452.57,Overdue,2025-08-15 19:13:31
2376,INV002376,2666,2025-09-23 2:54:48,104451.96,Pending,2025-09-23 2:54:48
2377,INV002377,2011,2025-04-24 0:41:40,43642.79,Partially Paid,2025-04-24 0:41:40
2378,INV002378,2864,2025-07-07 11:45:36,51805.17,Pending,2025-07-07 11:45:36
2379,INV002379,165,2026-02-14 18:25:56,2999.58,Paid,2026-02-14 18:25:56
2380,INV002380,2945,2025-08-26 11:46:57,69867.72,Partially Paid,2025-08-26 11:46:57
2381,INV002381,784,2024-11-14 19:26:26,152690.02,Overdue,2024-11-14 19:26:26
2382,INV002382,3567,2025-05-02 12:51:12,76872.11,Paid,2025-05-02 12:51:12
2383,INV002383,3110,2025-11-27 15:55:27,87435.1,Overdue,2025-11-27 15:55:27
2384,INV002384,628,2026-01-31 20:16:59,139824.42,Overdue,2026-01-31 20:16:59
2385,INV002385,3884,2024-06-03 4:58:01,24730.59,Pending,2024-06-03 4:58:01
2386,INV002386,1539,2024-09-30 1:26:02,52939.51,Partially Paid,2024-09-30 1:26:02
2387,INV002387,3486,2025-07-17 3:55:14,608.72,Overdue,2025-07-17 3:55:14
2388,INV002388,60,2026-01-19 20:50:25,172014.43,Paid,2026-01-19 20:50:25
2389,INV002389,1652,2025-08-09 13:17:54,314409.84,Overdue,2025-08-09 13:17:54
2390,INV002390,588,2026-05-07 11:59:55,88729.97,Partially Paid,2026-05-07 11:59:55
2391,INV002391,4152,2024-11-14 12:34:06,66645.24,Paid,2024-11-14 12:34:06
2392,INV002392,128,2025-10-17 9:06:03,172053.81,Paid,2025-10-17 9:06:03
2393,INV002393,3990,2024-11-05 12:20:15,103454.64,Paid,2024-11-05 12:20:15
2394,INV002394,4701,2025-08-25 10:37:42,43703.84,Overdue,2025-08-25 10:37:42
2395,INV002395,3948,2024-06-03 21:08:46,168607.1,Paid,2024-06-03 21:08:46
2396,INV002396,2451,2025-04-29 10:52:48,89114.22,Overdue,2025-04-29 10:52:48
2397,INV002397,833,2025-06-14 9:18:19,217701.25,Overdue,2025-06-14 9:18:19
2398,INV002398,4775,2025-03-28 17:59:24,14544.27,Overdue,2025-03-28 17:59:24
2399,INV002399,809,2024-06-28 10:47:48,48107.29,Overdue,2024-06-28 10:47:48
2400,INV002400,4772,2025-01-10 10:10:37,32014.51,Overdue,2025-01-10 10:10:37
2401,INV002401,2678,2026-01-28 0:14:28,105127.58,Pending,2026-01-28 0:14:28
2402,INV002402,4446,2025-09-01 4:07:26,115618.11,Partially Paid,2025-09-01 4:07:26
2403,INV002403,1743,2025-02-08 5:00:51,27644.82,Partially Paid,2025-02-08 5:00:51
2404,INV002404,4498,2024-06-21 6:32:18,55234.62,Paid,2024-06-21 6:32:18
2405,INV002405,3826,2025-08-22 7:24:26,66979.77,Pending,2025-08-22 7:24:26
2406,INV002406,4873,2025-01-10 10:11:16,50959.21,Partially Paid,2025-01-10 10:11:16
2407,INV002407,3493,2025-12-24 23:33:41,165172.99,Paid,2025-12-24 23:33:41
2408,INV002408,4240,2024-05-24 17:28:45,159948.6,Paid,2024-05-24 17:28:45
2409,INV002409,4384,2024-12-25 18:42:54,33965.16,Overdue,2024-12-25 18:42:54
2410,INV002410,1977,2026-03-26 6:14:30,196728.93,Paid,2026-03-26 6:14:30
2411,INV002411,3135,2025-12-25 11:13:28,253878.46,Overdue,2025-12-25 11:13:28
2412,INV002412,4338,2024-10-09 6:47:13,52402.49,Pending,2024-10-09 6:47:13
2413,INV002413,3838,2024-09-16 16:20:29,66338.86,Pending,2024-09-16 16:20:29
2414,INV002414,1601,2024-05-30 11:31:25,0,Paid,2024-05-30 11:31:25
2415,INV002415,4871,2024-09-21 20:32:22,126390.55,Paid,2024-09-21 20:32:22
2416,INV002416,3733,2026-02-25 20:01:48,89394.01,Paid,2026-02-25 20:01:48
2417,INV002417,2554,2024-09-10 8:19:37,74817.2,Partially Paid,2024-09-10 8:19:37
2418,INV002418,2257,2026-03-29 21:37:41,47648.23,Overdue,2026-03-29 21:37:41
2419,INV002419,2789,2025-04-03 5:21:52,12912.43,Paid,2025-04-03 5:21:52
2420,INV002420,1935,2025-06-07 8:38:51,311819.07,Paid,2025-06-07 8:38:51
2421,INV002421,57,2025-05-10 23:28:41,102978.93,Partially Paid,2025-05-10 23:28:41
2422,INV002422,22,2024-09-23 21:34:35,127269.8,Overdue,2024-09-23 21:34:35
2423,INV002423,2930,2024-11-16 0:31:09,42542.31,Paid,2024-11-16 0:31:09
2424,INV002424,4999,2025-05-29 19:06:51,0,Paid,2025-05-29 19:06:51
