sales_order_item_id,sales_order_id,product_id,quantity,unit_price,line_amount,created_date
6263,847,108,20,2083.36,41667.2,2026-04-24 19:14:27
6264,2500,156,14,1999.66,27995.24,2025-06-06 15:33:09
6265,1786,125,18,686.96,12365.28,2025-10-11 12:29:20
6266,4155,19,3,579.29,1737.87,2024-09-24 20:58:05
6267,4702,55,17,2428.71,41288.07,2024-10-17 2:06:51
6268,4834,166,19,1844.13,35038.47,2025-11-19 5:25:50
6269,4795,14,13,80.6,1047.8,2024-11-13 14:22:52
6270,4346,43,2,2357.8,4715.6,2025-10-02 4:28:12
6271,933,196,7,391.13,2737.91,2024-05-29 11:55:46
6272,107,128,3,4170.13,12510.39,2025-08-24 5:50:52
6273,3490,127,12,3635.73,43628.76,2025-03-20 14:48:51
6274,1545,175,6,1628.67,9772.02,2025-07-03 16:57:08
6275,942,100,8,3893.77,31150.16,2025-12-19 9:45:35
6276,1594,108,4,2083.36,8333.44,2025-01-03 8:11:24
6277,1984,20,16,379.67,6074.72,2026-03-25 5:16:44
6278,4317,85,9,3473.07,31257.63,2025-09-30 9:55:40
6279,4739,10,2,1584.58,3169.16,2024-05-28 11:59:10
6280,2544,177,20,1367.79,27355.8,2024-06-16 22:31:34
6281,462,63,16,2546.12,40737.92,2024-07-06 12:55:30
6282,1339,154,12,3258.07,39096.84,2025-07-12 20:15:38
6283,2424,96,17,1004.09,17069.53,2024-09-26 9:20:22
6284,2728,129,8,173.25,1386,2025-04-30 3:50:34
6285,2800,178,14,2215.8,31021.2,2025-10-02 21:07:51
6286,1921,175,20,1628.67,32573.4,2025-07-03 15:51:53
6287,4801,141,4,1797.63,7190.52,2026-03-05 17:13:37
6288,1255,124,9,589.44,5304.96,2026-03-01 2:29:47
6289,1785,155,5,4441.57,22207.85,2025-02-11 19:46:17
6290,1192,83,11,460.99,5070.89,2024-10-19 3:20:20
6291,868,113,9,712.38,6411.42,2025-02-02 16:57:46
6292,572,154,6,3258.07,19548.42,2025-07-12 7:50:55
6293,2644,143,3,3711.17,11133.51,2025-11-01 12:19:06
6294,2082,127,14,3635.73,50900.22,2024-11-02 21:47:51
6295,1471,28,6,793.71,4762.26,2024-06-08 15:42:37
6296,1540,104,2,3839.68,7679.36,2025-09-28 13:45:25
6297,996,179,18,577.95,10403.1,2026-01-26 23:39:15
6298,3238,60,19,1466.39,27861.41,2024-07-07 21:14:11
6299,4901,67,12,2238.27,26859.24,2024-10-10 5:20:47
6300,2116,26,7,310.55,2173.85,2025-07-26 8:03:32
6301,4546,65,11,1343.19,14775.09,2026-02-16 21:18:54
6302,1915,25,11,4950.26,54452.86,2024-07-26 4:45:34
6303,3192,56,2,3048.27,6096.54,2024-06-29 1:31:58
6304,4941,63,1,2546.12,2546.12,2024-11-30 10:35:03
6305,3853,154,13,3258.07,42354.91,2025-09-27 8:37:17
6306,4271,170,11,1761.61,19377.71,2025-11-18 11:54:46
6307,378,167,19,4038.03,76722.57,2025-09-13 8:20:29
6308,3512,179,10,577.95,5779.5,2024-12-27 14:20:03
6309,2969,149,18,4549.41,81889.38,2026-03-25 12:34:45
6310,3808,35,9,4134.89,37214.01,2025-02-28 4:28:11
6311,264,144,20,2386.47,47729.4,2026-01-10 17:44:18
6312,4960,46,4,1673.21,6692.84,2025-09-15 2:56:32
6313,3776,124,7,589.44,4126.08,2025-01-05 15:18:15
6314,2693,167,3,4038.03,12114.09,2025-05-30 20:26:49
6315,3429,103,17,958.76,16298.92,2025-10-12 15:26:55
6316,528,18,7,1710.12,11970.84,2024-09-13 7:05:41
6317,1768,160,16,3725.5,59608,2025-01-17 16:58:17
6318,1574,110,15,4568.3,68524.5,2026-01-16 10:27:28
6319,236,123,5,236.28,1181.4,2026-01-23 20:16:10
6320,992,123,8,236.28,1890.24,2026-02-18 23:02:08
6321,2407,3,6,3603.17,21619.02,2025-05-09 22:24:37
6322,2504,34,6,2727.37,16364.22,2024-05-24 3:28:13
6323,1399,189,9,2883.04,25947.36,2024-06-05 21:50:07
6324,771,177,20,1367.79,27355.8,2025-01-29 2:02:13
6325,4303,185,8,886.72,7093.76,2025-04-07 6:57:55
6326,503,106,8,176.49,1411.92,2024-09-17 13:46:37
6327,1515,188,8,2304.17,18433.36,2025-02-17 14:53:30
6328,3555,81,10,189.14,1891.4,2026-03-20 13:36:42
6329,119,25,18,4950.26,89104.68,2025-02-08 6:32:33
6330,819,167,10,4038.03,40380.3,2025-08-07 20:12:59
6331,2378,69,6,4349.31,26095.86,2026-03-13 9:13:36
6332,2430,195,18,3731.57,67168.26,2026-04-22 20:16:41
6333,2218,40,1,3022.53,3022.53,2024-05-28 6:23:43
6334,1289,178,9,2215.8,19942.2,2024-09-04 13:42:20
6335,2005,194,12,2008.24,24098.88,2024-07-01 13:49:14
6336,60,179,20,577.95,11559,2024-12-01 0:27:02
6337,2521,113,14,712.38,9973.32,2025-07-29 11:45:13
6338,2876,180,3,3394.31,10182.93,2025-08-16 3:02:21
6339,967,172,17,3707.44,63026.48,2025-05-01 12:59:11
6340,3489,169,3,1373.62,4120.86,2025-11-30 20:35:10
6341,2756,107,9,459.77,4137.93,2025-02-09 15:45:35
6342,67,157,19,1569.49,29820.31,2025-05-02 16:07:41
6343,2335,27,10,3131.32,31313.2,2026-01-14 3:03:47
6344,4055,90,7,1211.74,8482.18,2024-11-08 0:56:11
6345,4417,159,3,4160.54,12481.62,2024-12-20 3:24:59
6346,1578,120,2,1646.75,3293.5,2025-09-04 4:50:12
6347,2621,80,5,3137.73,15688.65,2025-10-27 19:05:08
6348,2459,84,3,3522.42,10567.26,2025-12-31 1:31:13
6349,458,131,6,505.78,3034.68,2025-10-13 12:44:00
6350,3159,20,3,379.67,1139.01,2024-07-30 0:20:15
6351,223,165,7,2416.13,16912.91,2025-10-27 19:40:00
6352,2608,99,11,1985.07,21835.77,2025-07-14 19:34:07
6353,2189,47,19,1655.72,31458.68,2024-07-27 15:08:30
6354,4864,45,2,4845.59,9691.18,2025-11-04 1:55:00
6355,1430,62,16,731.76,11708.16,2025-11-26 10:58:42
6356,3132,183,13,3839.07,49907.91,2024-06-04 0:44:24
6357,3546,150,14,1617.34,22642.76,2025-02-19 16:51:27
6358,4915,45,6,4845.59,29073.54,2024-12-23 14:02:05
6359,4669,89,8,404.05,3232.4,2026-01-19 2:46:45
6360,1899,138,13,3945.33,51289.29,2026-01-31 22:47:31
6361,765,146,9,226.39,2037.51,2026-05-06 16:26:19
6362,761,17,18,2874.58,51742.44,2026-02-11 22:08:12
6363,1572,156,1,1999.66,1999.66,2024-11-06 9:54:43
6364,1889,79,5,4263.18,21315.9,2026-01-27 7:13:11
6365,2298,168,5,4149.01,20745.05,2024-08-22 4:05:46
6366,2409,1,13,3508.91,45615.83,2025-06-10 4:22:17
6367,3479,173,6,2657.11,15942.66,2025-07-24 15:59:15
6368,4198,191,7,4831.34,33819.38,2024-11-05 20:34:41
6369,2214,105,7,4517.98,31625.86,2026-02-04 20:20:22
6370,1652,77,17,3909.81,66466.77,2024-08-27 15:28:56
6371,4414,155,8,4441.57,35532.56,2025-12-16 21:14:20
6372,1951,66,7,1499.79,10498.53,2026-04-24 22:30:24
6373,3872,95,4,3454.66,13818.64,2025-02-25 23:48:43
6374,4316,98,14,2878.31,40296.34,2024-12-13 14:54:10
6375,2085,188,2,2304.17,4608.34,2025-12-12 0:47:53
6376,4160,112,12,4023.12,48277.44,2025-04-05 17:40:52
6377,2360,45,10,4845.59,48455.9,2024-09-06 10:37:45
6378,2041,187,18,4310.2,77583.6,2024-09-05 9:07:24
6379,1447,99,20,1985.07,39701.4,2024-05-27 13:35:18
6380,1095,142,11,88.75,976.25,2024-12-03 20:29:08
6381,2815,6,15,1224.09,18361.35,2024-08-18 5:06:21
6382,2204,53,11,3802.35,41825.85,2024-05-30 17:19:55
6383,178,148,12,2137.11,25645.32,2024-05-30 19:00:31
6384,1337,195,18,3731.57,67168.26,2025-06-28 15:46:23
6385,4285,160,12,3725.5,44706,2024-05-15 17:20:46
6386,4988,70,16,1175.48,18807.68,2025-02-01 18:44:40
6387,68,64,19,1388.47,26380.93,2025-06-18 12:13:41
6388,3498,155,14,4441.57,62181.98,2025-08-31 0:43:38
6389,2322,84,7,3522.42,24656.94,2026-02-26 12:18:57
6390,2644,154,4,3258.07,13032.28,2024-10-10 21:49:05
6391,3853,104,11,3839.68,42236.48,2026-02-12 20:08:41
6392,368,67,15,2238.27,33574.05,2026-04-19 12:24:56
6393,1021,141,17,1797.63,30559.71,2025-12-08 5:12:07
6394,1650,2,2,2587.97,5175.94,2026-02-02 19:27:27
6395,4849,151,11,1382.33,15205.63,2024-12-09 18:07:43
6396,2245,35,18,4134.89,74428.02,2025-01-29 19:45:23
6397,4167,117,7,3747.57,26232.99,2025-02-24 16:45:07
6398,2251,73,20,639.97,12799.4,2025-04-30 15:13:00
6399,3293,171,13,2835.94,36867.22,2025-10-12 23:56:20
6400,4230,112,14,4023.12,56323.68,2024-12-09 5:01:08
6401,3687,151,18,1382.33,24881.94,2025-08-27 2:42:11
6402,4747,67,15,2238.27,33574.05,2024-11-13 8:10:41
6403,135,105,4,4517.98,18071.92,2024-11-09 1:46:55
6404,3749,180,1,3394.31,3394.31,2026-01-19 17:17:09
6405,3550,150,2,1617.34,3234.68,2025-02-12 22:36:03
6406,697,67,20,2238.27,44765.4,2026-01-01 5:09:39
6407,3608,22,3,601.07,1803.21,2025-01-18 20:45:05
6408,216,195,7,3731.57,26120.99,2025-10-07 11:23:47
6409,4290,67,15,2238.27,33574.05,2025-07-30 2:03:15
6410,841,87,13,2159.13,28068.69,2025-01-22 4:56:23
6411,3936,92,14,56.89,796.46,2026-01-20 22:13:59
6412,3541,187,11,4310.2,47412.2,2026-01-13 6:16:02
6413,1,168,11,4149.01,45639.11,2024-09-06 0:32:13
6414,628,139,17,4937.76,83941.92,2025-11-02 2:43:45
6415,3461,6,4,1224.09,4896.36,2026-05-06 2:38:54
6416,3149,126,10,4747.41,47474.1,2025-10-24 17:35:26
6417,2137,145,6,554.18,3325.08,2025-04-17 21:51:49
6418,1675,73,7,639.97,4479.79,2026-01-26 16:26:46
6419,3015,157,14,1569.49,21972.86,2024-11-26 2:20:10
6420,4715,133,11,4841.35,53254.85,2025-08-18 13:22:33
6421,153,72,11,3964.04,43604.44,2026-05-08 11:27:05
6422,137,166,11,1844.13,20285.43,2024-07-09 22:08:39
6423,3351,105,19,4517.98,85841.62,2026-01-21 18:15:28
6424,1879,125,11,686.96,7556.56,2025-02-03 17:08:16
6425,2547,12,5,4883.27,24416.35,2025-07-14 16:08:48
6426,2166,46,18,1673.21,30117.78,2025-12-18 7:20:48
6427,3561,19,16,579.29,9268.64,2025-05-16 2:52:36
6428,4400,151,6,1382.33,8293.98,2025-11-24 4:46:54
6429,2713,115,4,1835.22,7340.88,2026-03-16 19:26:52
6430,2464,9,5,1264.5,6322.5,2025-11-01 18:44:51
6431,2707,15,8,4871.73,38973.84,2025-10-01 5:20:55
6432,4415,83,16,460.99,7375.84,2025-04-07 0:59:23
6433,3505,191,6,4831.34,28988.04,2024-10-06 2:49:06
6434,3084,78,17,3466.6,58932.2,2025-06-06 15:19:44
6435,585,162,14,2059.94,28839.16,2024-08-12 9:35:33
6436,2043,133,10,4841.35,48413.5,2024-11-06 17:58:35
6437,4694,63,14,2546.12,35645.68,2025-12-02 15:08:59
6438,4582,14,13,80.6,1047.8,2025-11-11 18:55:08
6439,1605,83,17,460.99,7836.83,2024-10-31 5:19:08
6440,2874,57,1,1560.64,1560.64,2025-09-07 12:56:30
6441,693,6,3,1224.09,3672.27,2024-09-19 22:09:29
6442,1158,113,18,712.38,12822.84,2026-04-10 16:56:29
6443,4736,97,20,542.2,10844,2026-01-19 17:08:27
6444,2732,22,20,601.07,12021.4,2026-03-29 23:38:52
6445,1708,1,10,3508.91,35089.1,2025-09-25 3:08:14
6446,4127,95,5,3454.66,17273.3,2026-01-18 9:26:20
6447,4012,118,12,4113.86,49366.32,2024-12-13 17:06:36
6448,4295,97,16,542.2,8675.2,2025-12-23 19:57:14
6449,400,56,13,3048.27,39627.51,2024-12-01 8:36:24
6450,2684,107,5,459.77,2298.85,2025-03-20 2:01:17
6451,423,50,14,4325.9,60562.6,2025-08-11 3:58:44
6452,1767,65,10,1343.19,13431.9,2025-12-26 3:00:28
6453,2305,55,20,2428.71,48574.2,2024-07-03 23:30:47
6454,2115,104,17,3839.68,65274.56,2024-07-11 15:22:16
6455,4897,97,8,542.2,4337.6,2024-08-14 21:04:18
6456,1906,27,18,3131.32,56363.76,2024-07-12 11:27:25
6457,590,173,5,2657.11,13285.55,2025-12-26 21:05:33
6458,1608,57,12,1560.64,18727.68,2024-12-11 3:23:36
6459,3603,174,14,1711.07,23954.98,2024-09-07 13:22:01
6460,728,123,2,236.28,472.56,2025-12-17 9:47:59
6461,3675,57,4,1560.64,6242.56,2024-12-12 23:30:20
6462,3658,78,9,3466.6,31199.4,2024-12-23 12:17:55
6463,2928,119,15,1176.77,17651.55,2026-02-16 17:52:43
6464,3507,45,14,4845.59,67838.26,2024-08-17 19:16:52
6465,1114,100,8,3893.77,31150.16,2025-04-11 23:33:02
6466,3215,114,18,3623.84,65229.12,2026-04-17 12:31:30
6467,2566,179,2,577.95,1155.9,2025-12-22 3:31:20
6468,4174,158,18,3437.24,61870.32,2025-08-04 19:49:38
6469,4960,126,16,4747.41,75958.56,2025-04-17 12:57:49
6470,2171,127,12,3635.73,43628.76,2026-02-08 3:57:02
6471,2234,176,10,786.34,7863.4,2025-09-12 1:44:29
6472,1962,74,17,4372.21,74327.57,2025-11-11 18:58:51
6473,2739,36,19,3965.22,75339.18,2024-08-05 17:06:01
6474,2902,49,15,1579.44,23691.6,2025-04-27 17:55:31
6475,3766,65,1,1343.19,1343.19,2025-08-12 1:50:57
6476,1967,122,13,1517.93,19733.09,2025-05-28 5:00:48
6477,3816,108,18,2083.36,37500.48,2025-12-21 4:26:31
6478,3894,73,1,639.97,639.97,2025-03-28 22:38:16
6479,2173,39,1,2994.2,2994.2,2024-12-30 15:54:36
6480,3933,108,15,2083.36,31250.4,2025-06-14 11:35:13
6481,2906,21,10,4057.6,40576,2024-11-07 6:28:29
6482,4889,114,12,3623.84,43486.08,2025-10-31 5:14:10
6483,1637,77,3,3909.81,11729.43,2026-04-10 13:17:33
6484,623,82,16,3425.15,54802.4,2026-03-05 19:55:23
6485,1702,167,7,4038.03,28266.21,2025-04-22 8:15:41
6486,487,160,19,3725.5,70784.5,2024-09-19 4:01:24
6487,477,9,2,1264.5,2529,2024-12-25 5:02:39
6488,4678,72,2,3964.04,7928.08,2025-10-23 3:03:58
6489,3351,96,13,1004.09,13053.17,2026-03-29 5:13:24
6490,2926,186,17,1158.25,19690.25,2025-01-20 14:59:41
6491,1229,62,10,731.76,7317.6,2025-05-25 2:22:32
6492,2158,88,8,2833.98,22671.84,2026-02-21 20:22:46
6493,4304,86,14,3982.76,55758.64,2025-08-11 21:22:22
6494,2994,63,11,2546.12,28007.32,2025-07-05 22:47:16
6495,1477,52,5,1815.28,9076.4,2025-07-06 3:42:22
6496,3372,111,2,4837.25,9674.5,2025-12-21 3:14:49
6497,111,10,9,1584.58,14261.22,2024-11-27 4:34:13
6498,3821,8,19,1660.65,31552.35,2024-09-30 1:48:50
6499,645,18,2,1710.12,3420.24,2025-04-18 15:24:16
6500,2012,79,19,4263.18,81000.42,2025-10-27 2:49:24
6501,2963,108,3,2083.36,6250.08,2025-07-10 8:54:54
6502,645,154,20,3258.07,65161.4,2026-03-12 2:58:13
6503,4112,146,19,226.39,4301.41,2024-07-03 15:14:24
6504,3270,81,3,189.14,567.42,2026-01-10 7:34:32
6505,711,141,4,1797.63,7190.52,2026-01-15 14:30:40
6506,2608,129,7,173.25,1212.75,2024-06-25 18:29:20
6507,3669,71,13,3726.08,48439.04,2024-12-16 11:23:21
6508,3493,20,10,379.67,3796.7,2025-12-10 20:48:39
6509,2511,121,15,3180.67,47710.05,2025-07-09 4:44:57
6510,3483,24,17,1908.09,32437.53,2025-11-16 12:06:40
6511,3346,131,16,505.78,8092.48,2025-07-23 11:41:00
6512,1,72,15,3964.04,59460.6,2024-08-07 11:16:17
6513,4781,106,13,176.49,2294.37,2025-04-29 16:06:17
6514,3141,141,5,1797.63,8988.15,2025-01-24 7:55:18
6515,130,190,12,2094.29,25131.48,2025-12-28 9:28:33
6516,1091,95,13,3454.66,44910.58,2025-11-29 2:13:14
6517,2811,154,19,3258.07,61903.33,2025-09-12 12:32:48
6518,3072,5,17,474.34,8063.78,2024-06-30 4:30:40
6519,556,71,6,3726.08,22356.48,2024-05-14 6:07:51
6520,1907,178,8,2215.8,17726.4,2025-03-08 18:51:17
6521,30,187,6,4310.2,25861.2,2024-11-08 1:47:03
6522,4705,181,6,1549.01,9294.06,2024-05-15 3:49:56
6523,4067,109,10,4383.54,43835.4,2024-10-24 17:39:41
6524,143,81,9,189.14,1702.26,2024-10-03 1:05:28
6525,3942,175,8,1628.67,13029.36,2025-07-10 12:34:35
6526,4383,109,6,4383.54,26301.24,2025-03-20 20:35:59
6527,1275,18,9,1710.12,15391.08,2025-07-25 2:40:13
6528,449,91,3,3193.14,9579.42,2024-08-08 14:15:10
6529,1772,23,18,3955.8,71204.4,2026-04-09 13:32:46
6530,3183,97,2,542.2,1084.4,2025-03-30 14:46:32
6531,2526,125,10,686.96,6869.6,2025-01-19 8:37:53
6532,3696,63,7,2546.12,17822.84,2024-08-27 11:28:05
6533,4521,152,3,2657.48,7972.44,2024-12-29 3:07:12
6534,2076,117,17,3747.57,63708.69,2024-06-29 15:53:47
6535,2782,43,9,2357.8,21220.2,2024-10-15 16:24:24
6536,3730,77,10,3909.81,39098.1,2024-08-14 4:35:37
6537,1051,1,7,3508.91,24562.37,2024-10-08 5:40:18
6538,2682,156,9,1999.66,17996.94,2025-02-01 19:54:33
6539,2311,27,1,3131.32,3131.32,2025-09-01 20:15:31
6540,1364,185,8,886.72,7093.76,2025-09-21 21:38:43
6541,4134,124,8,589.44,4715.52,2024-06-12 13:05:51
6542,2928,22,18,601.07,10819.26,2025-05-15 4:42:00
6543,3329,106,10,176.49,1764.9,2025-03-23 8:36:28
6544,4071,123,10,236.28,2362.8,2026-04-04 9:38:47
6545,783,53,3,3802.35,11407.05,2025-11-18 0:56:40
6546,1668,94,3,4726.73,14180.19,2026-02-20 16:51:37
6547,4141,173,7,2657.11,18599.77,2025-04-02 13:26:38
6548,71,37,12,2348.8,28185.6,2025-06-06 6:24:05
6549,4212,96,7,1004.09,7028.63,2025-09-02 22:30:59
6550,2192,108,11,2083.36,22916.96,2025-01-19 12:49:18
6551,4379,21,12,4057.6,48691.2,2025-12-04 1:43:27
6552,1721,160,17,3725.5,63333.5,2024-12-29 12:24:29
6553,4408,94,6,4726.73,28360.38,2025-06-10 4:37:01
6554,975,126,18,4747.41,85453.38,2024-08-16 1:36:43
6555,4935,84,11,3522.42,38746.62,2025-02-23 23:15:46
6556,475,148,17,2137.11,36330.87,2025-09-04 20:51:28
6557,2487,181,3,1549.01,4647.03,2025-05-08 6:09:48
6558,1400,142,13,88.75,1153.75,2026-04-12 17:28:26
6559,2706,93,17,3391.28,57651.76,2025-08-25 20:24:09
6560,907,97,15,542.2,8133,2024-07-01 21:13:42
6561,2828,195,20,3731.57,74631.4,2025-10-28 12:38:45
6562,1457,56,18,3048.27,54868.86,2024-06-30 17:03:13
6563,1684,25,19,4950.26,94054.94,2025-08-20 22:56:06
6564,1806,80,18,3137.73,56479.14,2024-07-22 15:38:26
6565,4686,24,18,1908.09,34345.62,2026-01-07 19:31:57
6566,337,188,2,2304.17,4608.34,2024-07-30 2:00:36
6567,1607,137,3,4067.13,12201.39,2025-10-14 15:58:58
6568,2116,99,7,1985.07,13895.49,2025-04-01 20:13:08
6569,2123,33,20,3941.26,78825.2,2025-01-30 18:10:07
6570,1418,80,6,3137.73,18826.38,2024-12-09 22:11:20
6571,843,177,20,1367.79,27355.8,2026-01-26 3:30:06
6572,3031,148,15,2137.11,32056.65,2026-03-09 22:44:47
6573,1984,196,2,391.13,782.26,2025-12-09 16:37:53
6574,4814,189,4,2883.04,11532.16,2025-06-29 19:41:41
6575,1421,17,17,2874.58,48867.86,2024-07-03 6:06:09
6576,2576,40,16,3022.53,48360.48,2025-05-09 22:52:59
6577,1583,76,3,2055.79,6167.37,2026-04-02 9:20:11
6578,714,76,13,2055.79,26725.27,2024-07-27 18:14:42
6579,722,51,8,2315.26,18522.08,2025-03-20 12:35:56
6580,687,86,12,3982.76,47793.12,2024-12-23 14:13:13
6581,2970,51,2,2315.26,4630.52,2025-11-08 11:41:23
6582,515,83,8,460.99,3687.92,2026-03-17 13:29:38
6583,320,49,2,1579.44,3158.88,2024-07-14 4:58:30
6584,2518,76,1,2055.79,2055.79,2024-09-05 23:52:05
6585,3685,113,18,712.38,12822.84,2024-05-25 3:53:46
6586,721,172,4,3707.44,14829.76,2026-05-06 14:14:08
6587,389,158,14,3437.24,48121.36,2025-03-11 15:23:04
6588,2954,158,18,3437.24,61870.32,2024-12-26 3:17:14
6589,2483,170,11,1761.61,19377.71,2024-11-22 17:55:29
6590,2620,117,14,3747.57,52465.98,2025-04-12 17:40:34
6591,3541,61,10,4901.42,49014.2,2025-08-29 3:49:23
6592,2667,78,4,3466.6,13866.4,2024-06-19 11:59:21
6593,4575,190,6,2094.29,12565.74,2024-10-19 23:50:49
6594,4896,152,4,2657.48,10629.92,2026-01-08 1:53:47
6595,1159,105,20,4517.98,90359.6,2025-07-09 15:37:26
6596,4899,69,11,4349.31,47842.41,2024-07-23 17:21:47
6597,1251,15,14,4871.73,68204.22,2025-04-25 2:44:51
6598,2514,176,3,786.34,2359.02,2025-06-22 19:02:23
6599,844,6,14,1224.09,17137.26,2025-02-24 17:03:03
6600,858,178,13,2215.8,28805.4,2024-06-04 10:41:57
6601,3118,177,20,1367.79,27355.8,2025-03-30 14:21:19
6602,765,5,2,474.34,948.68,2026-03-05 14:01:52
6603,4313,163,5,266.72,1333.6,2025-06-26 15:17:23
6604,1312,171,9,2835.94,25523.46,2025-02-15 6:57:51
6605,1098,190,4,2094.29,8377.16,2025-11-27 13:22:07
6606,3314,138,5,3945.33,19726.65,2024-05-30 10:06:00
6607,3420,129,5,173.25,866.25,2025-08-11 0:45:04
6608,1245,176,3,786.34,2359.02,2026-04-03 13:36:00
6609,4090,92,13,56.89,739.57,2025-09-20 19:45:47
6610,1397,167,13,4038.03,52494.39,2025-01-22 5:06:34
6611,4657,200,13,772.82,10046.66,2025-04-10 4:05:49
6612,1197,8,17,1660.65,28231.05,2024-10-29 21:33:44
6613,1586,162,9,2059.94,18539.46,2025-01-29 18:30:50
6614,4068,147,3,4820.49,14461.47,2026-03-12 22:47:39
6615,32,3,12,3603.17,43238.04,2025-02-07 20:27:41
6616,4659,59,5,3242.07,16210.35,2026-04-20 11:37:21
6617,2882,127,5,3635.73,18178.65,2024-06-20 21:48:44
6618,1087,142,15,88.75,1331.25,2025-01-27 9:19:25
6619,403,181,7,1549.01,10843.07,2025-06-04 18:57:06
6620,1294,38,1,4713.95,4713.95,2025-12-27 11:02:26
6621,382,166,15,1844.13,27661.95,2026-02-03 23:11:48
6622,2190,144,11,2386.47,26251.17,2026-05-10 10:57:20
6623,4042,189,5,2883.04,14415.2,2026-01-30 22:01:07
6624,2082,49,18,1579.44,28429.92,2025-03-27 4:36:22
6625,3794,32,5,365.19,1825.95,2025-09-05 10:19:24
6626,4998,90,3,1211.74,3635.22,2024-09-10 23:18:28
6627,2419,86,6,3982.76,23896.56,2024-07-21 1:15:57
6628,367,85,17,3473.07,59042.19,2024-07-24 19:12:14
6629,189,181,5,1549.01,7745.05,2024-09-11 12:48:47
6630,4228,103,1,958.76,958.76,2024-09-22 16:09:31
6631,3114,12,10,4883.27,48832.7,2024-07-29 1:58:36
6632,4526,8,6,1660.65,9963.9,2025-04-23 0:58:27
6633,1491,68,1,2764.07,2764.07,2025-04-16 15:24:01
6634,3429,92,10,56.89,568.9,2025-10-24 12:40:25
6635,3909,68,15,2764.07,41461.05,2024-11-13 18:37:30
6636,3270,178,20,2215.8,44316,2025-10-10 19:22:00
6637,2795,11,19,3695.64,70217.16,2025-09-22 15:59:49
6638,191,66,3,1499.79,4499.37,2025-08-03 6:42:00
6639,4118,187,19,4310.2,81893.8,2026-01-08 7:51:00
6640,4138,85,14,3473.07,48622.98,2026-02-09 18:17:26
6641,3213,177,9,1367.79,12310.11,2026-01-25 2:37:56
6642,1674,10,4,1584.58,6338.32,2025-05-18 0:11:29
6643,3187,85,12,3473.07,41676.84,2024-06-08 4:36:04
6644,3535,35,8,4134.89,33079.12,2024-09-21 7:49:13
6645,4218,144,16,2386.47,38183.52,2026-03-03 15:13:56
6646,4349,131,17,505.78,8598.26,2026-03-18 10:31:33
6647,3628,187,13,4310.2,56032.6,2026-01-10 5:40:13
6648,2848,109,20,4383.54,87670.8,2026-03-04 1:23:56
6649,1947,19,7,579.29,4055.03,2025-09-12 5:51:03
6650,3190,169,2,1373.62,2747.24,2025-04-08 10:28:41
6651,3414,166,5,1844.13,9220.65,2024-05-22 13:02:43
6652,1131,152,1,2657.48,2657.48,2025-07-06 10:33:34
6653,723,26,7,310.55,2173.85,2025-09-26 0:21:52
6654,4555,98,1,2878.31,2878.31,2026-01-27 5:47:02
6655,2290,124,19,589.44,11199.36,2026-02-18 12:32:43
6656,2270,171,15,2835.94,42539.1,2025-06-09 12:43:06
6657,653,193,19,4223.98,80255.62,2024-06-05 20:53:12
6658,127,55,17,2428.71,41288.07,2026-01-20 13:40:26
6659,137,54,11,663.76,7301.36,2025-05-16 11:40:24
6660,994,195,9,3731.57,33584.13,2024-11-04 18:09:42
6661,4269,151,11,1382.33,15205.63,2026-05-10 11:19:27
6662,2015,144,6,2386.47,14318.82,2026-02-03 3:53:28
6663,4666,75,10,4553.1,45531,2025-08-04 12:14:22
6664,602,151,4,1382.33,5529.32,2026-04-13 11:19:33
6665,2127,118,19,4113.86,78163.34,2025-05-26 1:18:02
6666,392,93,8,3391.28,27130.24,2024-05-28 4:32:30
6667,2521,113,5,712.38,3561.9,2025-11-06 4:13:26
6668,4595,62,19,731.76,13903.44,2024-12-09 17:35:38
6669,2937,24,14,1908.09,26713.26,2024-07-19 15:20:33
6670,3885,56,2,3048.27,6096.54,2025-12-12 10:33:17
6671,4624,85,8,3473.07,27784.56,2025-08-30 4:17:59
6672,1033,169,13,1373.62,17857.06,2025-11-16 14:46:46
6673,4043,3,18,3603.17,64857.06,2025-04-01 10:42:03
6674,2096,131,17,505.78,8598.26,2025-09-12 20:21:47
6675,3310,161,17,2786.29,47366.93,2026-04-15 7:53:15
6676,3391,85,13,3473.07,45149.91,2024-11-16 23:14:46
6677,1223,152,6,2657.48,15944.88,2024-07-26 10:34:39
6678,3012,199,18,740.76,13333.68,2026-03-08 6:59:53
6679,1521,41,17,4809.94,81768.98,2025-07-22 23:24:08
6680,1350,184,18,608.72,10956.96,2024-12-17 8:41:58
6681,14,195,4,3731.57,14926.28,2025-07-19 12:37:19
6682,4317,56,5,3048.27,15241.35,2025-10-08 20:41:59
6683,2011,96,7,1004.09,7028.63,2024-09-12 2:28:24
6684,342,112,17,4023.12,68393.04,2024-08-09 8:42:12
6685,4213,88,14,2833.98,39675.72,2024-07-06 9:52:17
6686,4385,187,10,4310.2,43102,2024-11-16 15:18:26
6687,3461,125,14,686.96,9617.44,2025-09-03 10:58:09
6688,4057,129,1,173.25,173.25,2025-01-29 21:08:48
6689,3271,72,11,3964.04,43604.44,2025-09-23 5:49:28
6690,4520,57,16,1560.64,24970.24,2026-01-02 0:32:54
6691,2203,188,9,2304.17,20737.53,2024-12-19 13:32:18
