sales_order_id,order_number,customer_id,order_date,order_status,total_amount,created_date,modified_date
2649,SO002649,64,2024-06-27 7:44:45,Cancelled,29976.28,2024-06-27 7:44:45,2024-07-22 7:44:45
2650,SO002650,301,2024-05-24 12:21:22,Confirmed,125910.72,2024-05-24 12:21:22,2024-05-30 12:21:22
2651,SO002651,344,2024-12-26 0:05:42,Shipped,65533.55,2024-12-26 0:05:42,2024-12-31 0:05:42
2652,SO002652,47,2026-02-18 0:06:54,Confirmed,15487.24,2026-02-18 0:06:54,2026-02-18 0:06:54
2653,SO002653,383,2024-07-17 7:55:57,Shipped,167045.56,2024-07-17 7:55:57,2024-08-13 7:55:57
2654,SO002654,297,2024-07-06 22:53:19,Shipped,25990.84,2024-07-06 22:53:19,2024-08-05 22:53:19
2655,SO002655,83,2025-12-06 17:18:32,Cancelled,117444.93,2025-12-06 17:18:32,2025-12-17 17:18:32
2656,SO002656,374,2025-11-14 12:20:37,Cancelled,21434.21,2025-11-14 12:20:37,2025-12-08 12:20:37
2657,SO002657,259,2026-02-02 11:51:38,Cancelled,77634.67,2026-02-02 11:51:38,2026-02-09 11:51:38
2658,SO002658,51,2025-09-13 13:42:36,Cancelled,217348.09,2025-09-13 13:42:36,2025-09-15 13:42:36
2659,SO002659,8,2024-07-01 17:38:41,Cancelled,87224,2024-07-01 17:38:41,2024-07-25 17:38:41
2660,SO002660,367,2025-12-22 16:32:08,Confirmed,173627.54,2025-12-22 16:32:08,2025-12-28 16:32:08
2661,SO002661,145,2024-12-23 9:34:59,Confirmed,74658.87,2024-12-23 9:34:59,2025-01-22 9:34:59
2662,SO002662,387,2025-12-18 11:37:22,Cancelled,9739.52,2025-12-18 11:37:22,2026-01-15 11:37:22
2663,SO002663,499,2024-07-24 3:44:44,Pending,0,2024-07-24 3:44:44,2024-07-24 3:44:44
2664,SO002664,110,2026-01-22 9:48:28,Cancelled,58174.98,2026-01-22 9:48:28,2026-02-20 9:48:28
2665,SO002665,363,2024-11-14 15:35:59,Delivered,9774.21,2024-11-14 15:35:59,2024-12-11 15:35:59
2666,SO002666,358,2025-08-12 4:06:54,Cancelled,104451.96,2025-08-12 4:06:54,2025-08-23 4:06:54
2667,SO002667,226,2024-10-24 8:24:42,Pending,49757.11,2024-10-24 8:24:42,2024-10-29 8:24:42
2668,SO002668,428,2024-09-20 22:19:25,Shipped,133661.32,2024-09-20 22:19:25,2024-09-25 22:19:25
2669,SO002669,218,2024-10-23 16:52:00,Confirmed,230768.39,2024-10-23 16:52:00,2024-11-04 16:52:00
2670,SO002670,117,2025-11-30 20:18:18,Delivered,0,2025-11-30 20:18:18,2025-12-16 20:18:18
2671,SO002671,390,2026-04-15 23:54:45,Shipped,65620.59,2026-04-15 23:54:45,2026-04-18 23:54:45
2672,SO002672,239,2026-01-11 7:47:40,Pending,21333.35,2026-01-11 7:47:40,2026-01-14 7:47:40
2673,SO002673,70,2024-10-15 0:52:50,Delivered,26864.6,2024-10-15 0:52:50,2024-10-31 0:52:50
2674,SO002674,185,2025-07-21 7:24:02,Shipped,63947.7,2025-07-21 7:24:02,2025-08-14 7:24:02
2675,SO002675,370,2025-05-27 22:27:52,Pending,90072.11,2025-05-27 22:27:52,2025-06-13 22:27:52
2676,SO002676,168,2025-01-16 6:16:51,Delivered,60570.47,2025-01-16 6:16:51,2025-01-18 6:16:51
2677,SO002677,198,2025-09-30 9:15:01,Shipped,49753.26,2025-09-30 9:15:01,2025-10-03 9:15:01
2678,SO002678,308,2026-04-10 23:46:11,Shipped,105127.58,2026-04-10 23:46:11,2026-04-24 23:46:11
2679,SO002679,500,2024-09-25 8:44:02,Delivered,93737.54,2024-09-25 8:44:02,2024-10-16 8:44:02
2680,SO002680,284,2026-02-01 22:40:49,Delivered,152850.71,2026-02-01 22:40:49,2026-02-08 22:40:49
2681,SO002681,438,2025-08-25 17:35:26,Delivered,36718.71,2025-08-25 17:35:26,2025-09-03 17:35:26
2682,SO002682,439,2025-11-15 2:26:45,Pending,182900.66,2025-11-15 2:26:45,2025-11-21 2:26:45
2683,SO002683,431,2026-03-12 15:33:19,Delivered,179393.33,2026-03-12 15:33:19,2026-04-09 15:33:19
2684,SO002684,348,2025-01-18 9:09:50,Shipped,35421.81,2025-01-18 9:09:50,2025-02-17 9:09:50
2685,SO002685,7,2025-05-31 2:44:33,Delivered,55405.32,2025-05-31 2:44:33,2025-06-05 2:44:33
2686,SO002686,54,2025-12-04 22:52:12,Delivered,71845.21,2025-12-04 22:52:12,2025-12-25 22:52:12
2687,SO002687,268,2024-10-19 21:12:14,Pending,141480.34,2024-10-19 21:12:14,2024-11-02 21:12:14
2688,SO002688,74,2025-06-18 13:52:47,Delivered,16268.52,2025-06-18 13:52:47,2025-06-21 13:52:47
2689,SO002689,356,2024-06-07 3:58:32,Cancelled,0,2024-06-07 3:58:32,2024-06-19 3:58:32
2690,SO002690,380,2025-03-18 10:54:26,Confirmed,99426.44,2025-03-18 10:54:26,2025-03-21 10:54:26
2691,SO002691,187,2025-12-12 11:26:15,Confirmed,49226.72,2025-12-12 11:26:15,2025-12-14 11:26:15
2692,SO002692,103,2025-04-14 6:08:48,Cancelled,58980.7,2025-04-14 6:08:48,2025-04-24 6:08:48
2693,SO002693,207,2026-01-17 5:39:09,Pending,194466.27,2026-01-17 5:39:09,2026-02-13 5:39:09
2694,SO002694,430,2025-02-01 9:56:47,Delivered,147248.7,2025-02-01 9:56:47,2025-02-08 9:56:47
2695,SO002695,256,2024-07-26 15:45:57,Shipped,41934.9,2024-07-26 15:45:57,2024-08-18 15:45:57
2696,SO002696,366,2024-07-05 21:00:25,Cancelled,0,2024-07-05 21:00:25,2024-07-29 21:00:25
2697,SO002697,140,2025-04-03 11:25:39,Delivered,79639.6,2025-04-03 11:25:39,2025-04-21 11:25:39
2698,SO002698,244,2025-09-25 23:43:30,Cancelled,52508.72,2025-09-25 23:43:30,2025-10-06 23:43:30
2699,SO002699,208,2025-01-11 10:01:22,Delivered,112025.98,2025-01-11 10:01:22,2025-02-10 10:01:22
2700,SO002700,143,2025-01-09 4:28:55,Confirmed,123563.22,2025-01-09 4:28:55,2025-01-25 4:28:55
2701,SO002701,233,2024-09-21 22:23:05,Pending,95660.6,2024-09-21 22:23:05,2024-10-15 22:23:05
2702,SO002702,129,2026-04-02 2:59:49,Delivered,114653.71,2026-04-02 2:59:49,2026-04-05 2:59:49
2703,SO002703,119,2024-08-30 2:24:49,Confirmed,45556.27,2024-08-30 2:24:49,2024-09-14 2:24:49
2704,SO002704,51,2026-01-27 21:14:14,Pending,43912.43,2026-01-27 21:14:14,2026-01-27 21:14:14
2705,SO002705,35,2024-07-12 12:58:20,Delivered,67709.57,2024-07-12 12:58:20,2024-08-07 12:58:20
2706,SO002706,14,2025-12-02 15:32:19,Confirmed,115128.28,2025-12-02 15:32:19,2025-12-23 15:32:19
2707,SO002707,310,2025-08-08 4:55:26,Shipped,150642.57,2025-08-08 4:55:26,2025-08-20 4:55:26
2708,SO002708,156,2025-12-08 13:15:54,Cancelled,91388.86,2025-12-08 13:15:54,2025-12-12 13:15:54
2709,SO002709,50,2024-09-27 11:43:09,Pending,105249,2024-09-27 11:43:09,2024-10-16 11:43:09
2710,SO002710,385,2024-06-29 14:34:23,Cancelled,76060.74,2024-06-29 14:34:23,2024-07-20 14:34:23
2711,SO002711,253,2024-08-31 0:06:00,Delivered,115578.82,2024-08-31 0:06:00,2024-09-24 0:06:00
2712,SO002712,151,2024-09-15 4:44:47,Delivered,109011,2024-09-15 4:44:47,2024-09-21 4:44:47
2713,SO002713,259,2024-12-17 16:01:53,Shipped,13415.6,2024-12-17 16:01:53,2025-01-01 16:01:53
2714,SO002714,176,2025-02-15 15:01:38,Cancelled,98238.33,2025-02-15 15:01:38,2025-03-04 15:01:38
2715,SO002715,10,2025-01-16 7:05:57,Pending,73197.56,2025-01-16 7:05:57,2025-02-02 7:05:57
2716,SO002716,451,2024-07-31 23:49:36,Pending,117185.38,2024-07-31 23:49:36,2024-08-13 23:49:36
2717,SO002717,231,2025-06-14 13:38:39,Shipped,26570.4,2025-06-14 13:38:39,2025-06-26 13:38:39
2718,SO002718,193,2025-11-10 11:31:08,Delivered,17071.11,2025-11-10 11:31:08,2025-12-07 11:31:08
2719,SO002719,19,2025-08-21 12:44:35,Pending,44277.01,2025-08-21 12:44:35,2025-09-04 12:44:35
2720,SO002720,286,2025-11-21 2:19:35,Shipped,0,2025-11-21 2:19:35,2025-11-26 2:19:35
2721,SO002721,362,2025-10-14 21:23:18,Confirmed,110750.24,2025-10-14 21:23:18,2025-11-11 21:23:18
2722,SO002722,221,2025-04-20 15:52:27,Confirmed,87747.67,2025-04-20 15:52:27,2025-05-05 15:52:27
2723,SO002723,367,2025-01-10 22:48:46,Delivered,62061.6,2025-01-10 22:48:46,2025-01-19 22:48:46
2724,SO002724,392,2025-11-05 22:55:19,Pending,102123.75,2025-11-05 22:55:19,2025-11-20 22:55:19
2725,SO002725,346,2025-02-03 7:44:07,Delivered,48712.88,2025-02-03 7:44:07,2025-02-21 7:44:07
2726,SO002726,284,2025-07-04 19:56:59,Cancelled,43845.57,2025-07-04 19:56:59,2025-07-25 19:56:59
2727,SO002727,241,2025-12-06 8:18:21,Delivered,43411.63,2025-12-06 8:18:21,2025-12-24 8:18:21
2728,SO002728,438,2025-03-20 2:40:24,Confirmed,100901.09,2025-03-20 2:40:24,2025-04-06 2:40:24
2729,SO002729,29,2025-12-28 16:16:11,Delivered,82573.84,2025-12-28 16:16:11,2026-01-13 16:16:11
2730,SO002730,254,2025-02-18 1:09:41,Cancelled,0,2025-02-18 1:09:41,2025-02-26 1:09:41
2731,SO002731,316,2024-05-28 7:02:41,Shipped,111693.41,2024-05-28 7:02:41,2024-06-09 7:02:41
2732,SO002732,146,2026-04-11 14:06:23,Shipped,12021.4,2026-04-11 14:06:23,2026-05-05 14:06:23
2733,SO002733,15,2024-12-05 0:45:07,Cancelled,78465.33,2024-12-05 0:45:07,2024-12-06 0:45:07
2734,SO002734,66,2024-10-13 5:15:11,Shipped,254130.67,2024-10-13 5:15:11,2024-10-14 5:15:11
2735,SO002735,415,2026-04-09 11:25:12,Cancelled,238596.41,2026-04-09 11:25:12,2026-04-20 11:25:12
2736,SO002736,392,2025-09-08 5:03:04,Shipped,185325.74,2025-09-08 5:03:04,2025-09-08 5:03:04
2737,SO002737,50,2025-06-06 12:59:11,Delivered,142722.68,2025-06-06 12:59:11,2025-06-18 12:59:11
2738,SO002738,183,2024-09-03 2:55:20,Delivered,39255.95,2024-09-03 2:55:20,2024-09-14 2:55:20
2739,SO002739,29,2025-04-22 0:16:07,Confirmed,216668.23,2025-04-22 0:16:07,2025-05-03 0:16:07
2740,SO002740,121,2024-07-26 16:44:07,Shipped,38625.07,2024-07-26 16:44:07,2024-08-02 16:44:07
2741,SO002741,44,2024-05-31 23:46:41,Pending,90017.63,2024-05-31 23:46:41,2024-06-18 23:46:41
2742,SO002742,157,2024-05-14 14:24:24,Pending,102245.3,2024-05-14 14:24:24,2024-06-10 14:24:24
2743,SO002743,87,2025-09-05 10:31:57,Pending,39453.3,2025-09-05 10:31:57,2025-09-15 10:31:57
2744,SO002744,167,2025-01-28 14:50:10,Pending,43283.93,2025-01-28 14:50:10,2025-02-14 14:50:10
2745,SO002745,337,2026-04-06 14:27:36,Delivered,59269.97,2026-04-06 14:27:36,2026-04-20 14:27:36
2746,SO002746,264,2026-02-05 21:08:05,Delivered,30805.77,2026-02-05 21:08:05,2026-02-23 21:08:05
2747,SO002747,11,2024-09-06 15:51:38,Delivered,42679.5,2024-09-06 15:51:38,2024-09-14 15:51:38
2748,SO002748,12,2024-05-19 14:56:48,Shipped,33813.74,2024-05-19 14:56:48,2024-06-06 14:56:48
2749,SO002749,293,2025-10-28 0:48:54,Delivered,87225.04,2025-10-28 0:48:54,2025-11-09 0:48:54
2750,SO002750,294,2025-11-22 16:41:47,Pending,16347.03,2025-11-22 16:41:47,2025-12-02 16:41:47
2751,SO002751,251,2024-09-20 13:46:07,Pending,0,2024-09-20 13:46:07,2024-10-15 13:46:07
2752,SO002752,346,2025-01-01 21:26:02,Confirmed,25805.85,2025-01-01 21:26:02,2025-01-23 21:26:02
2753,SO002753,255,2024-07-09 1:58:23,Cancelled,103098.76,2024-07-09 1:58:23,2024-07-19 1:58:23
2754,SO002754,392,2025-07-28 4:52:40,Shipped,112744.24,2025-07-28 4:52:40,2025-08-22 4:52:40
2755,SO002755,315,2025-09-10 22:02:32,Shipped,171149.13,2025-09-10 22:02:32,2025-09-15 22:02:32
2756,SO002756,497,2024-11-08 6:33:28,Delivered,154845.31,2024-11-08 6:33:28,2024-11-19 6:33:28
2757,SO002757,255,2025-03-30 6:40:50,Pending,75217.23,2025-03-30 6:40:50,2025-04-05 6:40:50
2758,SO002758,436,2024-11-24 0:18:44,Cancelled,104770.41,2024-11-24 0:18:44,2024-12-20 0:18:44
2759,SO002759,148,2025-04-27 1:09:26,Shipped,37032.44,2025-04-27 1:09:26,2025-05-03 1:09:26
2760,SO002760,153,2025-04-03 14:08:27,Cancelled,86932.15,2025-04-03 14:08:27,2025-04-04 14:08:27
2761,SO002761,412,2025-03-05 15:48:53,Confirmed,460.99,2025-03-05 15:48:53,2025-03-17 15:48:53
2762,SO002762,381,2025-08-22 5:42:08,Pending,27013.34,2025-08-22 5:42:08,2025-09-10 5:42:08
2763,SO002763,433,2025-10-07 6:09:22,Cancelled,15047.37,2025-10-07 6:09:22,2025-10-29 6:09:22
2764,SO002764,304,2024-08-06 12:31:19,Shipped,181410.34,2024-08-06 12:31:19,2024-08-09 12:31:19
2765,SO002765,35,2025-04-21 13:14:58,Cancelled,131100.94,2025-04-21 13:14:58,2025-04-29 13:14:58
2766,SO002766,272,2025-06-24 4:33:41,Delivered,25439.61,2025-06-24 4:33:41,2025-07-19 4:33:41
2767,SO002767,108,2025-05-22 13:25:39,Shipped,124725.5,2025-05-22 13:25:39,2025-06-04 13:25:39
2768,SO002768,40,2026-03-31 23:19:08,Shipped,10337.71,2026-03-31 23:19:08,2026-04-25 23:19:08
2769,SO002769,412,2024-10-29 19:48:04,Shipped,159578.76,2024-10-29 19:48:04,2024-11-14 19:48:04
2770,SO002770,340,2025-03-15 17:44:05,Cancelled,230989.51,2025-03-15 17:44:05,2025-03-28 17:44:05
2771,SO002771,103,2024-06-30 0:30:58,Delivered,38551.5,2024-06-30 0:30:58,2024-07-10 0:30:58
2772,SO002772,129,2025-02-14 4:23:39,Cancelled,65826.55,2025-02-14 4:23:39,2025-02-26 4:23:39
2773,SO002773,233,2024-12-11 3:03:58,Cancelled,42648.12,2024-12-11 3:03:58,2024-12-27 3:03:58
2774,SO002774,452,2024-12-18 14:56:04,Pending,91455.15,2024-12-18 14:56:04,2024-12-23 14:56:04
2775,SO002775,361,2024-11-29 1:56:00,Cancelled,0,2024-11-29 1:56:00,2024-12-19 1:56:00
2776,SO002776,96,2026-02-18 0:58:28,Cancelled,17428.13,2026-02-18 0:58:28,2026-03-17 0:58:28
2777,SO002777,110,2024-06-10 22:52:06,Delivered,37806.68,2024-06-10 22:52:06,2024-06-25 22:52:06
2778,SO002778,480,2024-10-31 13:01:58,Cancelled,32122.31,2024-10-31 13:01:58,2024-11-08 13:01:58
2779,SO002779,315,2025-07-15 7:29:18,Delivered,60631.28,2025-07-15 7:29:18,2025-08-09 7:29:18
2780,SO002780,290,2025-03-04 12:22:56,Pending,0,2025-03-04 12:22:56,2025-04-02 12:22:56
2781,SO002781,103,2026-03-26 22:55:40,Shipped,81003.72,2026-03-26 22:55:40,2026-04-11 22:55:40
2782,SO002782,76,2025-11-24 4:58:25,Confirmed,110724.54,2025-11-24 4:58:25,2025-12-08 4:58:25
2783,SO002783,383,2026-02-15 11:28:22,Shipped,113074.54,2026-02-15 11:28:22,2026-02-19 11:28:22
2784,SO002784,223,2026-03-07 8:13:38,Delivered,184474.27,2026-03-07 8:13:38,2026-04-03 8:13:38
2785,SO002785,441,2025-06-24 1:30:07,Pending,105400.16,2025-06-24 1:30:07,2025-07-04 1:30:07
2786,SO002786,105,2025-06-24 22:22:43,Delivered,52118.9,2025-06-24 22:22:43,2025-07-14 22:22:43
2787,SO002787,422,2026-03-29 9:26:18,Shipped,48805.56,2026-03-29 9:26:18,2026-04-06 9:26:18
2788,SO002788,83,2024-11-30 7:30:06,Shipped,131841.15,2024-11-30 7:30:06,2024-12-20 7:30:06
2789,SO002789,308,2024-08-10 1:28:46,Confirmed,12912.43,2024-08-10 1:28:46,2024-08-31 1:28:46
2790,SO002790,123,2025-09-03 21:18:11,Pending,67697.85,2025-09-03 21:18:11,2025-09-15 21:18:11
2791,SO002791,99,2024-05-30 19:51:18,Pending,75586.99,2024-05-30 19:51:18,2024-06-03 19:51:18
2792,SO002792,409,2024-09-04 19:19:24,Shipped,139051.69,2024-09-04 19:19:24,2024-09-11 19:19:24
2793,SO002793,249,2024-09-03 3:37:35,Cancelled,98306.75,2024-09-03 3:37:35,2024-09-17 3:37:35
2794,SO002794,217,2025-04-13 20:31:01,Pending,0,2025-04-13 20:31:01,2025-04-26 20:31:01
2795,SO002795,82,2026-03-14 20:05:25,Shipped,164106.24,2026-03-14 20:05:25,2026-03-20 20:05:25
2796,SO002796,15,2024-10-04 7:13:10,Shipped,56142.56,2024-10-04 7:13:10,2024-10-08 7:13:10
2797,SO002797,412,2024-06-19 21:29:21,Shipped,132833.45,2024-06-19 21:29:21,2024-07-14 21:29:21
2798,SO002798,282,2024-07-25 19:05:20,Confirmed,78476.7,2024-07-25 19:05:20,2024-08-15 19:05:20
2799,SO002799,437,2026-04-07 15:02:29,Pending,142096.23,2026-04-07 15:02:29,2026-04-27 15:02:29
2800,SO002800,370,2025-01-31 7:08:18,Delivered,142564.86,2025-01-31 7:08:18,2025-03-02 7:08:18
2801,SO002801,11,2025-09-03 11:02:33,Pending,31458.68,2025-09-03 11:02:33,2025-09-28 11:02:33
2802,SO002802,460,2024-07-18 12:47:01,Pending,35825.81,2024-07-18 12:47:01,2024-08-14 12:47:01
2803,SO002803,309,2024-11-25 7:02:33,Shipped,109161.74,2024-11-25 7:02:33,2024-12-05 7:02:33
2804,SO002804,33,2025-08-24 6:55:38,Delivered,75518.53,2025-08-24 6:55:38,2025-09-20 6:55:38
2805,SO002805,187,2025-09-23 11:19:51,Pending,66469.12,2025-09-23 11:19:51,2025-10-21 11:19:51
2806,SO002806,483,2025-07-18 10:47:12,Confirmed,115225.87,2025-07-18 10:47:12,2025-07-30 10:47:12
2807,SO002807,58,2025-04-20 11:55:00,Cancelled,81843,2025-04-20 11:55:00,2025-04-27 11:55:00
2808,SO002808,257,2025-08-04 18:42:52,Pending,60448.56,2025-08-04 18:42:52,2025-08-27 18:42:52
2809,SO002809,341,2025-03-23 11:57:18,Cancelled,66279.19,2025-03-23 11:57:18,2025-04-08 11:57:18
2810,SO002810,397,2024-12-30 4:47:32,Cancelled,59118.9,2024-12-30 4:47:32,2025-01-29 4:47:32
2811,SO002811,255,2024-06-10 18:09:01,Pending,115045.53,2024-06-10 18:09:01,2024-06-18 18:09:01
2812,SO002812,308,2024-06-22 4:36:42,Pending,84788.52,2024-06-22 4:36:42,2024-06-29 4:36:42
2813,SO002813,414,2024-08-07 2:48:07,Shipped,189993.92,2024-08-07 2:48:07,2024-08-31 2:48:07
2814,SO002814,427,2024-05-12 7:39:15,Cancelled,41248.65,2024-05-12 7:39:15,2024-05-22 7:39:15
2815,SO002815,200,2024-09-14 3:53:14,Confirmed,103007.43,2024-09-14 3:53:14,2024-10-07 3:53:14
2816,SO002816,217,2026-03-01 15:48:27,Confirmed,81835.3,2026-03-01 15:48:27,2026-03-30 15:48:27
2817,SO002817,55,2024-05-18 22:38:16,Confirmed,55060.01,2024-05-18 22:38:16,2024-05-22 22:38:16
2818,SO002818,497,2025-01-16 3:01:40,Shipped,0,2025-01-16 3:01:40,2025-01-22 3:01:40
2819,SO002819,210,2024-08-18 2:55:04,Shipped,30306.48,2024-08-18 2:55:04,2024-09-01 2:55:04
2820,SO002820,302,2024-07-26 11:13:14,Pending,170756.33,2024-07-26 11:13:14,2024-08-22 11:13:14
2821,SO002821,274,2025-03-27 7:36:00,Shipped,140580.59,2025-03-27 7:36:00,2025-04-11 7:36:00
2822,SO002822,486,2025-05-19 14:58:32,Pending,81554.04,2025-05-19 14:58:32,2025-06-10 14:58:32
2823,SO002823,280,2024-12-04 8:39:26,Delivered,69404.35,2024-12-04 8:39:26,2024-12-14 8:39:26
2824,SO002824,350,2026-01-08 9:48:50,Confirmed,152316.96,2026-01-08 9:48:50,2026-01-23 9:48:50
2825,SO002825,143,2024-06-02 21:05:06,Confirmed,33908.32,2024-06-02 21:05:06,2024-07-02 21:05:06
2826,SO002826,244,2026-01-09 5:41:08,Shipped,4715.6,2026-01-09 5:41:08,2026-01-20 5:41:08
2827,SO002827,158,2025-11-18 10:05:45,Pending,70863.84,2025-11-18 10:05:45,2025-12-14 10:05:45
2828,SO002828,496,2025-05-05 16:13:22,Cancelled,78997.39,2025-05-05 16:13:22,2025-05-25 16:13:22
2829,SO002829,431,2025-05-08 21:23:57,Pending,50492.12,2025-05-08 21:23:57,2025-05-09 21:23:57
2830,SO002830,470,2025-10-26 15:27:04,Confirmed,100500.75,2025-10-26 15:27:04,2025-11-17 15:27:04
2831,SO002831,283,2026-02-14 21:38:56,Delivered,6372.19,2026-02-14 21:38:56,2026-02-22 21:38:56
2832,SO002832,328,2026-04-01 20:22:20,Shipped,4253.04,2026-04-01 20:22:20,2026-04-10 20:22:20
2833,SO002833,416,2025-03-25 9:44:39,Pending,45040.58,2025-03-25 9:44:39,2025-04-22 9:44:39
2834,SO002834,444,2024-10-28 12:59:52,Confirmed,15950.64,2024-10-28 12:59:52,2024-11-14 12:59:52
2835,SO002835,227,2026-01-22 19:53:49,Delivered,29856.23,2026-01-22 19:53:49,2026-02-18 19:53:49
2836,SO002836,466,2025-03-02 5:19:44,Delivered,80103.86,2025-03-02 5:19:44,2025-03-02 5:19:44
2837,SO002837,470,2026-01-10 11:20:46,Shipped,69395.96,2026-01-10 11:20:46,2026-02-08 11:20:46
2838,SO002838,47,2025-09-16 11:43:55,Confirmed,73821.63,2025-09-16 11:43:55,2025-09-25 11:43:55
2839,SO002839,108,2025-04-10 3:45:04,Confirmed,156200.71,2025-04-10 3:45:04,2025-04-19 3:45:04
2840,SO002840,225,2025-07-11 2:09:27,Shipped,169193.53,2025-07-11 2:09:27,2025-08-09 2:09:27
2841,SO002841,416,2025-01-06 23:46:05,Delivered,63333.5,2025-01-06 23:46:05,2025-02-03 23:46:05
2842,SO002842,18,2025-01-04 0:34:07,Shipped,50235.5,2025-01-04 0:34:07,2025-01-29 0:34:07
2843,SO002843,42,2024-12-29 2:20:02,Delivered,134490.82,2024-12-29 2:20:02,2025-01-25 2:20:02
2844,SO002844,378,2024-10-17 12:05:44,Delivered,36518.4,2024-10-17 12:05:44,2024-11-01 12:05:44
2845,SO002845,431,2024-11-03 9:00:59,Shipped,77436.64,2024-11-03 9:00:59,2024-12-02 9:00:59
2846,SO002846,217,2025-08-01 18:13:23,Pending,63732.13,2025-08-01 18:13:23,2025-08-23 18:13:23
2847,SO002847,83,2025-04-24 4:09:45,Shipped,133571.6,2025-04-24 4:09:45,2025-05-20 4:09:45
2848,SO002848,34,2024-12-04 14:45:58,Shipped,171153.61,2024-12-04 14:45:58,2024-12-20 14:45:58
2849,SO002849,309,2025-12-01 18:47:55,Cancelled,32243.78,2025-12-01 18:47:55,2025-12-14 18:47:55
2850,SO002850,168,2025-04-30 5:09:42,Delivered,57213.88,2025-04-30 5:09:42,2025-05-23 5:09:42
2851,SO002851,15,2026-05-07 19:04:58,Pending,38465.13,2026-05-07 19:04:58,2026-05-29 19:04:58
2852,SO002852,329,2025-04-11 5:47:33,Confirmed,0,2025-04-11 5:47:33,2025-05-01 5:47:33
2853,SO002853,228,2026-02-09 6:47:13,Confirmed,148780.14,2026-02-09 6:47:13,2026-03-01 6:47:13
2854,SO002854,206,2026-01-22 9:18:17,Confirmed,5752.56,2026-01-22 9:18:17,2026-01-22 9:18:17
2855,SO002855,157,2025-08-28 13:31:19,Shipped,92976.89,2025-08-28 13:31:19,2025-09-17 13:31:19
2856,SO002856,43,2025-05-02 15:29:14,Pending,230883.75,2025-05-02 15:29:14,2025-05-20 15:29:14
2857,SO002857,128,2025-07-04 21:30:52,Cancelled,16584.42,2025-07-04 21:30:52,2025-07-09 21:30:52
2858,SO002858,497,2025-02-17 11:17:53,Confirmed,227356.26,2025-02-17 11:17:53,2025-03-11 11:17:53
2859,SO002859,305,2025-03-03 9:34:51,Delivered,124506.13,2025-03-03 9:34:51,2025-03-30 9:34:51
2860,SO002860,481,2025-06-23 21:33:23,Shipped,18702.5,2025-06-23 21:33:23,2025-07-18 21:33:23
2861,SO002861,245,2025-10-04 11:12:11,Confirmed,34640.12,2025-10-04 11:12:11,2025-10-18 11:12:11
2862,SO002862,89,2025-10-26 1:33:41,Cancelled,170617.64,2025-10-26 1:33:41,2025-11-03 1:33:41
2863,SO002863,168,2026-01-01 9:31:34,Shipped,90811.81,2026-01-01 9:31:34,2026-01-27 9:31:34
2864,SO002864,44,2026-01-09 10:33:28,Delivered,51805.17,2026-01-09 10:33:28,2026-01-15 10:33:28
2865,SO002865,94,2025-12-19 2:24:54,Delivered,25543.76,2025-12-19 2:24:54,2025-12-30 2:24:54
2866,SO002866,194,2025-04-29 13:40:51,Cancelled,0,2025-04-29 13:40:51,2025-05-27 13:40:51
2867,SO002867,11,2025-03-16 4:54:09,Pending,34835.92,2025-03-16 4:54:09,2025-03-23 4:54:09
2868,SO002868,286,2026-03-19 12:10:51,Cancelled,194931.1,2026-03-19 12:10:51,2026-04-17 12:10:51
2869,SO002869,118,2026-04-02 6:38:30,Pending,0,2026-04-02 6:38:30,2026-04-22 6:38:30
2870,SO002870,102,2024-12-18 14:24:25,Shipped,72741.93,2024-12-18 14:24:25,2025-01-01 14:24:25
2871,SO002871,437,2024-07-05 15:05:06,Confirmed,77376.07,2024-07-05 15:05:06,2024-07-27 15:05:06
2872,SO002872,206,2025-02-21 14:26:01,Cancelled,53069.16,2025-02-21 14:26:01,2025-02-22 14:26:01
2873,SO002873,308,2024-05-14 22:36:10,Shipped,95602.84,2024-05-14 22:36:10,2024-05-27 22:36:10
2874,SO002874,46,2025-02-17 17:57:43,Shipped,46157.44,2025-02-17 17:57:43,2025-02-21 17:57:43
2875,SO002875,485,2024-10-12 3:44:19,Cancelled,37479.52,2024-10-12 3:44:19,2024-10-17 3:44:19
2876,SO002876,8,2026-03-09 22:04:00,Cancelled,205094.23,2026-03-09 22:04:00,2026-03-12 22:04:00
2877,SO002877,396,2025-07-02 0:05:31,Delivered,64468.8,2025-07-02 0:05:31,2025-07-15 0:05:31
2878,SO002878,345,2025-02-28 16:51:27,Delivered,0,2025-02-28 16:51:27,2025-03-26 16:51:27
2879,SO002879,115,2026-01-07 9:06:41,Confirmed,135183.05,2026-01-07 9:06:41,2026-01-10 9:06:41
2880,SO002880,485,2025-09-27 1:55:01,Shipped,14945.85,2025-09-27 1:55:01,2025-10-03 1:55:01
2881,SO002881,383,2024-10-31 2:12:55,Delivered,75569.53,2024-10-31 2:12:55,2024-11-09 2:12:55
2882,SO002882,67,2024-12-09 18:42:58,Delivered,40971.31,2024-12-09 18:42:58,2024-12-21 18:42:58
2883,SO002883,106,2025-02-07 15:11:25,Cancelled,80760.6,2025-02-07 15:11:25,2025-03-06 15:11:25
2884,SO002884,422,2025-12-28 20:04:21,Shipped,1518.68,2025-12-28 20:04:21,2026-01-03 20:04:21
